,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
3537,2022-03-02 19:25:58+00:00,"Me explicáis que me cueste llenar el depósito del coche 70 putos euros, cuando hace UN AÑO, lo llenaba por 45/50… 

QUE LOS SUELDOS NO ESTÁN AL NIVEL DE LA ECONOMÍA JODER. #gasolina https://t.co/4HrgRKG7Sb",me explic is que me cueste llenar el dep sito del coche 70 putos euros  cuando hace un a o  lo llenaba por 45 50    que los sueldos no est n al nivel de la econom a joder   gasolina  ,es,1,0,2011-06-04 15:00:56+00:00,468,False,25656,Barberà del Vallès (Barcelona),
3538,2022-03-02 19:25:55+00:00,Cada vez q echo gasolina me dan ganas de llorar,cada vez q echo gasolina me dan ganas de llorar,es,1,0,2013-01-08 18:21:09+00:00,421,False,25903,,
3542,2022-03-02 19:25:28+00:00,"Si MORENA fuera gobierno, la gasolina costaría 10 pesos:
Citlali @CitlaHM 

MORENA en el gobierno:
👇 https://t.co/xhEx4XyOM8",si morena fuera gobierno  la gasolina costar a 10 pesos  citlali     morena en el gobierno     ,es,1,0,2010-02-16 02:44:08+00:00,9130,False,120516,Wasteland,
3543,2022-03-02 19:25:24+00:00,Eso fue. Por eso se quedaron sin gasolina y provisiones 🤣😂 https://t.co/GtEQzc1KVC,eso fue  por eso se quedaron sin gasolina y provisiones     ,es,0,0,2014-01-22 04:45:48+00:00,1814,False,1,,
3546,2022-03-02 19:24:39+00:00,"Abro 🧵 comparando cosas que se pueden comprar hoy en día vs. el precio del galón de gasolina:

- 3 shucos y 1 gaseosa.

Síganle…",abro   comparando cosas que se pueden comprar hoy en d a vs  el precio del gal n de gasolina     3 shucos y 1 gaseosa   s ganle ,es,1,0,2011-03-13 18:35:39+00:00,306,False,7913,Guatemala,
3547,2022-03-02 19:24:38+00:00,"Ya se nota los efectos de la guerra Rusia-Ucrania en EEUU, amanecerà y veremos quien  gana y quien pierde, falta los paises europeos cuando sean golpeados aligual que EEUU por la carestìa y la inflaciòn de gas gasolina  petròleo ,trigo, aluminio, niquel  y otros mas, https://t.co/yYeNaXL1jE",ya se nota los efectos de la guerra rusia ucrania en eeuu  amanecer  y veremos quien  gana y quien pierde  falta los paises europeos cuando sean golpeados aligual que eeuu por la carest a y la inflaci n de gas gasolina  petr leo  trigo  aluminio  niquel  y otros mas   ,es,1,0,2010-06-30 16:28:52+00:00,253,False,23499,venezuela,
3550,2022-03-02 19:24:16+00:00,"RT @NTRGuadalajara: #Opinión “Dado que México es un importador neto de gasolina y gas, los altos precios internacionales de los energéticos…",  opini n  dado que m xico es un importador neto de gasolina y gas  los altos precios internacionales de los energ ticos ,es,0,1,2007-12-17 02:45:27+00:00,6287,False,186067,,
3558,2022-03-02 19:23:33+00:00,"↑ 6.3 Cent/l GOA. Hace 5m, la competencia de @nievesenergia sube los precios en la zona de #OLESA_DE_MONTSERRAT #gasolineras #EESS #gasolina #diesel #gasprices #carburantes #Gasóleo_A_habitual. https://t.co/nxPpHmxzZx",  6 3 cent l goa  hace 5m  la competencia de   sube los precios en la zona de  olesa de montserrat  gasolineras  eess  gasolina  diesel  gasprices  carburantes  gas leo a habitual   ,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
3559,2022-03-02 19:23:33+00:00,"↑ 5.0 Cent/l GOA. Hace 5m, la competencia de @Tamoil_ESP sube los precios en la zona de #RIUDELLOTS_DE_LA_SELVA #gasolineras #EESS #gasolina #diesel #gasprices #carburantes #Gasóleo_A_habitual. https://t.co/eqXC01QCzn",  5 0 cent l goa  hace 5m  la competencia de   esp sube los precios en la zona de  riudellots de la selva  gasolineras  eess  gasolina  diesel  gasprices  carburantes  gas leo a habitual   ,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
3560,2022-03-02 19:23:33+00:00,Este es el mismo que días atrás lo tomaron de prisionero porque se le ocurrió ir a cargar gasolina  su tanque en plena Ucrania https://t.co/ygAtZeGDGQ,este es el mismo que d as atr s lo tomaron de prisionero porque se le ocurri  ir a cargar gasolina  su tanque en plena ucrania  ,es,0,0,2010-03-02 20:20:44+00:00,381,False,365,,
3561,2022-03-02 19:23:32+00:00,"↑ 6.3 Cent/l GOA. Hace 5m, #Aneu_Oil sube los precios de #Gasóleo_A_habitual 1,449€/l. https://t.co/NVwNEJ2XFQ #gasolineras  #gasolina #diesel #gasprices #carburantes #EESS #BARCELONA #ESPARREGUERA",  6 3 cent l goa  hace 5m   aneu oil sube los precios de  gas leo a habitual 1 449  l     gasolineras   gasolina  diesel  gasprices  carburantes  eess  barcelona  esparreguera,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
3562,2022-03-02 19:23:31+00:00,"RT @ElInformanteMX: #Portada| ES PREVISIBLE ALZA DE GASOLINA Y DÓLAR POR LA GUERRA
🔴#Portada 🔴#Diario 🔴#Nacional 🔴#Impreso https://t.co/nE4…",  portada  es previsible alza de gasolina y d lar por la guerra   portada   diario   nacional   impreso  ,es,0,5,2015-08-06 18:58:36+00:00,411,False,2416,"Cd.Victoria Tamaulipas, Mexico",
3563,2022-03-02 19:23:29+00:00,RT @ExpansionMx: La automotriz reacomoda la casa 🚘  https://t.co/Xnxpj70YUW, la automotriz reacomoda la casa     ,es,0,1,2011-01-12 05:49:45+00:00,104,False,6569,México,
3566,2022-03-02 19:23:02+00:00,"@BonosSocial @NicolasMaduro Saludo, es cierto que se puede transferir Gasolina entre familiares?",    saludo  es cierto que se puede transferir gasolina entre familiares ,es,0,0,2022-01-04 20:05:02+00:00,0,False,1,,
