,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
82,2022-03-12 23:58:02+00:00,RT @JavierGraciaM: El precio de la gasolina es tan caro que es más barato gastárselo en cocaina e ir corriendo a todas partes., el precio de la gasolina es tan caro que es m s barato gast rselo en cocaina e ir corriendo a todas partes ,es,0,3852,2011-11-24 19:47:31+00:00,67,False,369,,
83,2022-03-12 23:58:01+00:00,España: El parón de los camioneros amenaza con el desabastecimiento de gasolina y alimentos https://t.co/QF81AyDW79,espa a  el par n de los camioneros amenaza con el desabastecimiento de gasolina y alimentos  ,es,1,1,2015-01-19 23:32:24+00:00,1290,False,1,"Alicante, Comunidad Valenciana",
85,2022-03-12 23:57:55+00:00,"RT @ComunicacionEc: El precio de la gasolina extra se mantiene en $2,55 en todo el país. https://t.co/tBW2uCCW21", el precio de la gasolina extra se mantiene en  2 55 en todo el pa s   ,es,0,75,2011-07-13 21:39:30+00:00,11256,False,9404,Santa Elena - Ecuador,
87,2022-03-12 23:57:53+00:00,"@GobiernoMX @GlobalPetrol @Hacienda_Mexico Ahora complementa la información con otros indicadores como la paridad de poder adquisitivo, a ver cuánto cuesta realmente la gasolina en cada país",      mexico ahora complementa la informaci n con otros indicadores como la paridad de poder adquisitivo  a ver cu nto cuesta realmente la gasolina en cada pa s,es,0,0,2009-10-31 15:47:23+00:00,280,False,11364,"Monterrey N.L., México",
88,2022-03-12 23:57:52+00:00,"@jgnaredo uyy si... envidia nos tienen los gringos...
120 mil muertos estan gozando la gasolina barata.. (no es barata, solo es subsidiada por los impuestos mal gastados para darte ""barata"" la gasolina)
jajajajaja
asi o mas estupido
Es un honor... te faltó https://t.co/Yhp5viDajd",  uyy si    envidia nos tienen los gringos    120 mil muertos estan gozando la gasolina barata    no es barata  solo es subsidiada por los impuestos mal gastados para darte  barata  la gasolina  jajajajaja asi o mas estupido es un honor    te falt   ,es,0,0,2009-04-17 17:20:18+00:00,1723,False,12341,,
90,2022-03-12 23:57:51+00:00,RT @pedroagbilbao: El litro de combustible (gasolina o diesel) supera ya los 2 euros. Ya hay falta de aceite de girasol. En breve los coste…, el litro de combustible  gasolina o diesel  supera ya los 2 euros  ya hay falta de aceite de girasol  en breve los coste ,es,0,383,2011-09-13 01:37:22+00:00,629,False,13319,@Seniat_Central,
91,2022-03-12 23:57:51+00:00,@jgnaredo Sueñas lamebotas...la gasolina más subsidiada del mundo a costillas de tantas deficiencias sociales,  sue as lamebotas   la gasolina m s subsidiada del mundo a costillas de tantas deficiencias sociales,es,0,0,2015-03-18 05:55:40+00:00,631,False,16473,,
93,2022-03-12 23:57:48+00:00,RT @VladeNewFlava: El precio mundial de la gasolina va a subir como nunca y los políticos morones de aquí quieren construir más autopistas.…, el precio mundial de la gasolina va a subir como nunca y los pol ticos morones de aqu  quieren construir m s autopistas  ,es,0,56,2018-04-13 20:46:53+00:00,35,False,8667,Puerto Rico,
94,2022-03-12 23:57:47+00:00,"RT @abk____96: Pues yo siempre reposto 50€ de gasolina y me cuesta siempre 50€, no sé porqué os inventáis que ha subido de precio porque pa…", pues yo siempre reposto 50  de gasolina y me cuesta siempre 50   no s  porqu  os invent is que ha subido de precio porque pa ,es,0,2069,2017-12-25 23:02:39+00:00,81,False,9854,"Barcelona, Catalunya",
95,2022-03-12 23:57:46+00:00,"RT @olimpia_epiro: Veo con sorpresa que la gente está vaciando los supermercados 
¿Hay riesgo de desabastecimiento de alimentos y gasolina?", veo con sorpresa que la gente est  vaciando los supermercados   hay riesgo de desabastecimiento de alimentos y gasolina ,es,0,50,2012-11-10 13:39:34+00:00,161,False,88904,,
